date,latitude,longitude,lat_lon,blue,green,red,nir
1/3/2020,44.71278987,-122.1900577,44.71278986752928_-122.19005767157088,572,688,869,1218
1/3/2020,44.70686099,-122.1892492,44.706860986654085_-122.18924918781518,497,637,545,533
1/3/2020,44.7362359,-122.1596048,44.73623589644479_-122.15960478343924,336,469,607,817
1/3/2020,44.6914998,-122.2073053,44.69149979529564_-122.20730532502598,450,610,534,502
1/3/2020,44.71925774,-122.1827813,44.719257737574935_-122.18278131776952,479,643,867,1247
1/3/2020,44.69338626,-122.2078443,44.69338625739229_-122.20784431419644,478,634,535,527
1/3/2020,44.70578301,-122.1938306,44.70578300831314_-122.19383059576418,491,615,516,491
1/3/2020,44.71817976,-122.2428786,44.71817975923399_-122.24287861027712,456,595,653,1067
1/3/2020,44.70847795,-122.2385667,44.7084779541655_-122.23856669691334,1370,1580,1574,1720
1/3/2020,44.71764077,-122.2436871,44.71764077006352_-122.24368709403282,602,767,864,1173
1/3/2020,44.69742868,-122.2318293,44.69742867617083_-122.23182933228244,534,565,536,688
1/3/2020,44.71332886,-122.1843983,44.71332885669975_-122.18439828528092,468,645,721,882
1/3/2020,44.72303066,-122.1569098,44.72303066176824_-122.15690983758688,594,805,1098,1493
1/3/2020,44.69985413,-122.2364107,44.69985412743795_-122.23641074023143,623,800,709,731
1/3/2020,44.68988283,-122.2118867,44.689882827784224_-122.211886732975,266,289,340,531
1/3/2020,44.70982543,-122.1811644,44.70982542709168_-122.1811643502581,529,665,524,557
1/3/2020,44.71305936,-122.1771219,44.71305936211451_-122.17712193147956,511,634,534,511
1/3/2020,44.72895954,-122.1582573,44.72895954264342_-122.15825731051304,239,410,611,971
1/3/2020,44.72060521,-122.1331943,44.72060521050111_-122.13319431408613,373,477,553,907
1/3/2020,44.71548481,-122.1905967,44.71548481338163_-122.19059666074136,487,648,852,1204
1/3/2020,44.71305936,-122.1676896,44.71305936211451_-122.16768962099631,393,393,347,509
1/3/2020,44.69554221,-122.196256,44.69554221407418_-122.19625604703133,396,460,474,666
1/3/2020,44.67829456,-122.1957171,44.678294560619086_-122.19571705786085,394,469,509,788
1/3/2020,44.69688969,-122.2318293,44.69688968700036_-122.23182933228244,547,610,531,706
1/3/2020,44.7060525,-122.1959866,44.70605250289837_-122.19598655244609,806,1073,1272,1673
1/3/2020,44.70901694,-122.2409921,44.70901694333597_-122.24099214818048,621,745,669,714
1/3/2020,44.71871875,-122.248538,44.71871874840446_-122.24853799656708,289,409,366,425
1/3/2020,44.71386785,-122.1889797,44.71386784587022_-122.18897969322994,521,648,806,1038
1/3/2020,44.69662019,-122.2175461,44.69662019241512_-122.21754611926494,739,943,976,1168
1/3/2020,44.69527272,-122.222936,44.69527271948894_-122.22293601096966,495,512,458,626
1/3/2020,44.70308806,-122.1862847,44.70308806246078_-122.18628474737758,515,582,501,588
1/3/2020,44.70093211,-122.2032629,44.7009321057789_-122.20326290624745,610,806,925,1219
1/3/2020,44.70739998,-122.1757745,44.70739997582456_-122.1757744585534,400,437,447,678
1/3/2020,44.72680359,-122.1736185,44.726803585961534_-122.1736185018715,320,467,667,1007
1/3/2020,44.72195268,-122.1563708,44.72195268342729_-122.1563708484164,510,696,907,1317
1/3/2020,44.70982543,-122.1736185,44.70982542709168_-122.1736185018715,468,531,555,741
1/3/2020,44.70039312,-122.2436871,44.70039311660842_-122.24368709403282,592,653,613,746
1/3/2020,44.71844925,-122.1558319,44.71844925381922_-122.15583185924594,497,546,641,934
1/3/2020,44.68395395,-122.1954476,44.68395394690904_-122.1954475632756,560,686,683,865
1/3/2020,44.73973933,-122.1561014,44.739739326052856_-122.15610135383116,128,160,207,339
1/3/2020,44.69284727,-122.2126952,44.69284726822182_-122.2126952167307,374,384,371,465
1/3/2020,44.72545611,-122.17281,44.72545611303536_-122.1728100181158,553,844,1093,1371
1/3/2020,44.71332886,-122.2415311,44.71332885669975_-122.24153113735092,910,1128,1086,1313
1/3/2020,44.71656279,-122.1671506,44.71656279172257_-122.16715063182583,545,749,978,1446
1/3/2020,44.70578301,-122.2412616,44.70578300831314_-122.24126164276568,794,1011,1214,1726
1/3/2020,44.70497452,-122.1932916,44.70497452455744_-122.19329160659372,507,620,509,537
1/3/2020,44.71871875,-122.1841288,44.71871874840446_-122.1841287906957,492,712,918,1214
1/3/2020,44.70362705,-122.197873,44.70362705163125_-122.19787301454272,602,793,961,1208
1/3/2020,44.70901694,-122.1870932,44.70901694333597_-122.18709323113328,486,620,510,525
1/3/2020,44.69554221,-122.250155,44.69554221407418_-122.25015496407848,543,543,536,794
1/3/2020,44.71548481,-122.173349,44.71548481338163_-122.17334900728626,617,861,1153,1572
1/3/2020,44.68341496,-122.1941001,44.68341495773856_-122.19410009034942,738,826,946,1240
1/3/2020,44.69688969,-122.2043409,44.69688968700036_-122.2043408845884,511,647,518,547
1/3/2020,44.73192398,-122.1601438,44.73192398308102_-122.1601437726097,232,388,579,842
1/3/2020,44.71252037,-122.1687676,44.712520372944034_-122.16876759933726,300,373,373,581
1/3/2020,44.70093211,-122.198951,44.7009321057789_-122.19895099288368,478,624,507,530
1/3/2020,44.69527272,-122.2021849,44.69527271948894_-122.2021849279065,555,646,566,608
1/3/2020,44.71252037,-122.2426091,44.712520372944034_-122.24260911569188,1076,1208,1178,1433
1/3/2020,44.69769817,-122.196795,44.69769817075606_-122.19679503620178,328,389,379,478
1/3/2020,44.70713048,-122.2374887,44.70713048123932_-122.2374887185724,789,918,854,912
1/3/2020,44.68664889,-122.1981425,44.6866488927614_-122.19814250912796,629,784,950,1337
1/3/2020,44.69527272,-122.2038019,44.69527271948894_-122.20380189541793,572,663,566,608
1/3/2020,44.69419474,-122.2151207,44.694194741148_-122.21512066799782,481,628,508,513
1/3/2020,44.68934384,-122.2040714,44.68934383861375_-122.20407139000316,501,591,524,542
1/3/2020,44.69473373,-122.222397,44.69473373031847_-122.22239702179918,460,526,456,619
1/3/2020,44.68206748,-122.1943696,44.68206748481239_-122.19436958493466,529,651,688,901
1/3/2020,44.69931514,-122.2369497,44.69931513826748_-122.23694972940191,649,803,977,1268
1/3/2020,44.72303066,-122.1496335,44.72303066176824_-122.14963348378552,218,330,509,687
1/3/2020,44.7259951,-122.1412792,44.72599510220583_-122.1412791516432,235,286,343,502
1/3/2020,44.70012362,-122.2364107,44.70012362202319_-122.23641074023143,658,825,718,787
1/3/2020,44.70147109,-122.2391057,44.70147109494937_-122.23910568608382,619,764,692,725
1/3/2020,44.72437813,-122.171732,44.72437813469441_-122.17173203977484,153,201,236,380
1/3/2020,44.69796767,-122.2361412,44.6979676653413_-122.23614124564622,553,565,566,827
1/3/2020,44.68745738,-122.2035324,44.6874573765171_-122.20353240083269,346,408,416,667
1/3/2020,44.71952723,-122.1587963,44.71952723216017_-122.15879629968352,406,528,656,931
1/3/2020,44.70012362,-122.2059579,44.70012362202319_-122.2059578520998,1246,1693,2022,2488
1/3/2020,44.72383915,-122.1544844,44.72383914552394_-122.15448438631977,502,699,912,1258
1/3/2020,44.71305936,-122.2434176,44.71305936211451_-122.24341759944758,1072,1194,1111,1431
1/3/2020,44.70766947,-122.175505,44.70766947040979_-122.17550496396817,416,464,495,719
1/3/2020,44.72168319,-122.2471905,44.72168318884206_-122.24719052364088,374,515,452,547
1/3/2020,44.72410864,-122.1377757,44.72410864010918_-122.13777572203512,260,299,310,527
1/3/2020,44.69715918,-122.2046104,44.69715918158559_-122.20461037917362,500,637,525,546
1/3/2020,44.72222218,-122.174966,44.72222217801253_-122.17496597479769,135,150,176,290
1/3/2020,44.71305936,-122.1814338,44.71305936211451_-122.18143384484334,505,735,654,449
1/3/2020,44.7012016,-122.1897882,44.70120160036413_-122.18978817698564,515,620,505,548
1/3/2020,44.71575431,-122.1795474,44.71575430796687_-122.17954738274668,495,703,607,471
1/3/2020,44.72949853,-122.1663421,44.729498531813896_-122.16634214807011,646,910,1120,1384
1/3/2020,44.67721658,-122.1954476,44.67721658227814_-122.1954475632756,295,350,387,639
1/3/2020,44.70847795,-122.1792779,44.7084779541655_-122.17927788816144,457,478,440,601
1/3/2020,44.69203878,-122.2126952,44.692038784466114_-122.2126952167307,346,387,374,508
1/3/2020,44.70012362,-122.2275174,44.70012362202319_-122.22751741891868,1012,1352,1572,2293
1/3/2020,44.73812236,-122.1590658,44.738122358541446_-122.15906579426876,436,525,583,725
1/3/2020,44.69985413,-122.1959866,44.69985412743795_-122.19598655244609,425,604,513,518
1/3/2020,44.69500322,-122.225631,44.69500322490371_-122.22563095682202,485,542,480,659
1/3/2020,44.67694709,-122.1884407,44.6769470876929_-122.18844070405947,313,325,384,587
1/3/2020,44.71009492,-122.1835898,44.71009492167691_-122.18358980152524,542,654,517,518
1/3/2020,44.69958463,-122.2428786,44.69958463285272_-122.24287861027712,472,508,470,690
1/3/2020,44.71305936,-122.1757745,44.71305936211451_-122.1757744585534,539,671,527,538
1/3/2020,44.70470503,-122.2377582,44.7047050299722_-122.23775821315763,962,1048,963,1159
1/3/2020,44.68934384,-122.2067663,44.68934383861375_-122.2067663358555,312,352,383,571
1/3/2020,44.70281857,-122.2380277,44.702818567875546_-122.23802770774287,658,698,573,709
1/3/2020,44.67667759,-122.1965255,44.67667759310767_-122.19652554161657,394,384,424,661
1/3/2020,44.68422344,-122.197873,44.68422344149428_-122.19787301454272,340,420,487,693
1/3/2020,44.7259951,-122.1641862,44.72599510220583_-122.16418619138824,353,533,790,1171
1/3/2020,44.70012362,-122.1927526,44.70012362202319_-122.19275261742324,506,581,496,526
1/3/2020,44.72653409,-122.1641862,44.7265340913763_-122.16418619138824,242,383,604,894
1/3/2020,44.7160238,-122.2453041,44.7160238025521_-122.24530406154425,305,453,352,364
1/3/2020,44.7160238,-122.1574488,44.7160238025521_-122.15744882675736,451,524,618,874
1/3/2020,44.69581171,-122.2100003,44.69581170865941_-122.21000027087834,452,567,465,480
1/3/2020,44.69931514,-122.1949086,44.69931513826748_-122.19490857410511,419,498,447,493
1/3/2020,44.71817976,-122.2434176,44.71817975923399_-122.24341759944758,387,554,667,975
1/3/2020,44.71198138,-122.1814338,44.71198138377356_-122.18143384484334,547,774,708,490
1/3/2020,44.69877615,-122.2089223,44.69877614909701_-122.2089222925374,526,666,629,740
1/3/2020,44.7211442,-122.1569098,44.72114419967159_-122.15690983758688,558,694,897,1265
1/3/2020,44.71710178,-122.1569098,44.717101780893046_-122.15690983758688,544,594,723,1122
1/3/2020,44.70335756,-122.2393752,44.70335755704602_-122.23937518066904,522,648,541,668
1/3/2020,44.69662019,-122.2156597,44.69662019241512_-122.21565965716827,1087,1386,1586,1969
1/3/2020,44.72276117,-122.17281,44.722761167183_-122.1728100181158,132,165,188,332
1/3/2020,44.70362705,-122.2337158,44.70362705163125_-122.2337157943791,1268,1414,1399,1818
1/3/2020,44.69715918,-122.247999,44.69715918158559_-122.2479990073966,481,520,445,700
1/3/2020,44.7311155,-122.1636472,44.73111549932531_-122.16364720221776,375,534,585,652
1/3/2020,44.71278987,-122.1905967,44.71278986752928_-122.19059666074136,624,779,906,1165
1/3/2020,44.71252037,-122.1830508,44.712520372944034_-122.18305081235476,537,758,699,515
1/3/2020,44.73138499,-122.1668811,44.73138499391055_-122.1668811372406,503,706,904,1297
1/3/2020,44.72680359,-122.1668811,44.726803585961534_-122.1668811372406,525,775,1051,1323
1/3/2020,44.69931514,-122.2428786,44.69931513826748_-122.24287861027712,486,509,482,686
1/3/2020,44.70308806,-122.1976035,44.70308806246078_-122.1976035199575,447,610,506,531
1/3/2020,44.71656279,-122.2439566,44.71656279172257_-122.24395658861806,645,771,729,883
1/3/2020,44.72222218,-122.1773914,44.72222217801253_-122.1773914260648,460,675,901,1201
1/3/2020,44.73300196,-122.1612218,44.73300196142196_-122.16122175095065,410,563,696,914
1/3/2020,44.69958463,-122.198951,44.69958463285272_-122.19895099288368,479,631,518,498
1/3/2020,44.72249167,-122.1345418,44.72249167259776_-122.1345417870123,281,364,403,573
1/3/2020,44.69742868,-122.1959866,44.69742867617083_-122.19598655244609,388,401,385,519
1/3/2020,44.72410864,-122.1668811,44.72410864010918_-122.1668811372406,101,153,202,362
1/3/2020,44.72195268,-122.1843983,44.72195268342729_-122.18439828528092,194,270,351,506
1/3/2020,44.69446424,-122.2137732,44.69446423573324_-122.21377319507164,454,597,492,480
1/3/2020,44.70093211,-122.2345243,44.7009321057789_-122.2345242781348,697,802,632,778
1/3/2020,44.71952723,-122.1827813,44.71952723216017_-122.18278131776952,437,598,840,1203
1/3/2020,44.69527272,-122.2520414,44.69527271948894_-122.25204142617514,495,584,567,934
1/3/2020,44.70470503,-122.1930221,44.7047050299722_-122.19302211200848,481,643,489,546
1/3/2020,44.72545611,-122.1633777,44.72545611303536_-122.16337770763252,309,509,746,1164
1/3/2020,44.69688969,-122.2493465,44.69688968700036_-122.24934648032276,526,599,583,972
1/3/2020,44.71171189,-122.1897882,44.71171188918833_-122.18978817698564,627,776,911,1212
1/3/2020,44.72006622,-122.1604133,44.72006622133064_-122.16041326719494,672,932,1188,1535
1/3/2020,44.71979673,-122.2461125,44.71979672674541_-122.24611254529994,274,366,284,359
1/3/2020,44.69554221,-122.2086528,44.69554221407418_-122.20865279795215,405,590,485,450
1/3/2020,44.72464763,-122.1641862,44.72464762927965_-122.16418619138824,180,338,504,773
1/3/2020,44.72815106,-122.1687676,44.72815105888772_-122.16876759933726,619,874,1122,1383
1/3/2020,44.71009492,-122.1903272,44.71009492167691_-122.19032716615612,622,761,947,1292
1/3/2020,44.70470503,-122.2401837,44.7047050299722_-122.24018366442476,679,873,1042,1460
1/3/2020,44.73973933,-122.1585268,44.739739326052856_-122.15852680509828,631,855,1046,1371
1/3/2020,44.7259951,-122.1647252,44.72599510220583_-122.16472518055872,219,425,624,918
1/3/2020,44.70551351,-122.1817033,44.70551351372791_-122.18170333942858,443,445,389,586
1/3/2020,44.68072001,-122.1938306,44.68072001188621_-122.19383059576418,656,794,876,1046
1/3/2020,44.71467633,-122.1903272,44.71467632962592_-122.19032716615612,425,566,728,1052
1/3/2020,44.70066261,-122.2377582,44.70066261119366_-122.23775821315763,666,816,702,781
1/3/2020,44.71656279,-122.2447651,44.71656279172257_-122.24476507237377,436,619,578,609
1/3/2020,44.73758337,-122.1579878,44.737583369370974_-122.15798781592784,527,719,871,1141
1/3/2020,44.71494582,-122.1741575,44.71494582421116_-122.17415749104195,582,788,1064,1447
1/3/2020,44.70497452,-122.1957171,44.70497452455744_-122.19571705786085,507,630,507,557
1/3/2020,44.69527272,-122.2094613,44.69527271948894_-122.20946128170787,426,581,467,451
1/3/2020,44.69904564,-122.2094613,44.69904564368225_-122.20946128170787,932,1245,1569,2026
1/3/2020,44.72734258,-122.1455911,44.727342575132006_-122.14559106500695,520,758,1025,1361
1/3/2020,44.6963507,-122.2135037,44.696350697829885_-122.2135037004864,466,593,496,499
1/3/2020,44.73057651,-122.1641862,44.73057651015484_-122.16418619138824,627,865,1089,1322
1/3/2020,44.71305936,-122.175505,44.71305936211451_-122.17550496396817,525,694,545,537
1/3/2020,44.67856406,-122.1903272,44.67856405520432_-122.19032716615612,416,440,484,744
1/3/2020,44.71359835,-122.1803559,44.71359835128498_-122.1803558665024,465,616,517,458
1/3/2020,44.71144239,-122.1892492,44.7114423946031_-122.18924918781518,708,846,1013,1318
1/3/2020,44.69904564,-122.1970645,44.69904564368225_-122.19706453078702,402,540,426,495
1/3/2020,44.72222218,-122.1329248,44.72222217801253_-122.13292481950089,510,678,829,1266
1/3/2020,44.72491712,-122.1539454,44.72491712386488_-122.15394539714929,475,642,871,1195
1/3/2020,44.68179799,-122.1946391,44.681797990227146_-122.1946390795199,599,719,850,1183
1/3/2020,44.68503193,-122.1976035,44.68503192524998_-122.1976035199575,597,717,799,1027
1/3/2020,44.69230828,-122.2175461,44.69230827905135_-122.21754611926494,359,399,391,497
1/3/2020,44.72141369,-122.246382,44.72141369425682_-122.24638203988518,475,583,674,952
1/3/2020,44.71198138,-122.1639167,44.71198138377356_-122.163916696803,317,360,356,573
1/3/2020,44.72222218,-122.1792779,44.72222217801253_-122.17927788816144,346,495,693,1005
1/3/2020,44.70416604,-122.1849373,44.70416604080173_-122.1849372744514,418,451,409,590
1/3/2020,44.73273247,-122.1655337,44.73273246683673_-122.16553366431442,448,691,928,1322
1/3/2020,44.68557091,-122.2008375,44.68557091442045_-122.20083745498032,363,406,408,741
1/3/2020,44.71952723,-122.1798169,44.71952723216017_-122.17981687733192,508,683,875,1098
1/3/2020,44.72087471,-122.1558319,44.720874705086345_-122.15583185924594,532,694,877,1295
1/3/2020,44.6960812,-122.2248225,44.69608120324465_-122.22482247306633,584,723,629,646
1/3/2020,44.71413734,-122.1784694,44.71413734045545_-122.17846940440576,512,667,628,635
1/3/2020,44.69042182,-122.2078443,44.6904218169547_-122.20784431419644,302,344,386,566
1/3/2020,44.71386785,-122.1768524,44.71386784587022_-122.17685243689432,551,710,705,776
1/3/2020,44.70039312,-122.2307514,44.70039311660842_-122.2307513539415,604,732,636,646
1/3/2020,44.69715918,-122.2148512,44.69715918158559_-122.21485117341258,1064,1331,1550,2132
1/3/2020,44.6963507,-122.2024544,44.696350697829885_-122.20245442249174,506,618,552,529
1/3/2020,44.70578301,-122.1811644,44.70578300831314_-122.1811643502581,424,440,447,598
1/3/2020,44.72464763,-122.1792779,44.72464762927965_-122.17927788816144,371,555,716,1105
1/3/2020,44.70766947,-122.1879017,44.70766947040979_-122.187901714889,520,636,537,541
1/3/2020,44.70820846,-122.2358718,44.70820845958026_-122.23587175106098,2115,2256,2272,2703
1/3/2020,44.71198138,-122.1830508,44.71198138377356_-122.18305081235476,535,710,618,473
1/3/2020,44.7262646,-122.1765829,44.72626459679107_-122.1765829423091,332,568,687,1173
1/3/2020,44.72330016,-122.1768524,44.723300156353474_-122.17685243689432,401,557,775,1123
1/3/2020,44.70659149,-122.2366802,44.706591492068846_-122.23668023481667,774,967,885,910
1/3/2020,44.7012016,-122.2302124,44.70120160036413_-122.23021236477103,599,759,674,753
1/3/2020,44.69419474,-122.2161986,44.694194741148_-122.21619864633875,541,642,518,534
1/3/2020,44.69365575,-122.2197021,44.69365575197752_-122.21970207594684,383,421,382,525
1/3/2020,44.70739998,-122.2356023,44.70739997582456_-122.23560225647574,1810,1953,1929,2257
1/3/2020,44.72276117,-122.1827813,44.722761167183_-122.18278131776952,635,845,1081,1456
1/3/2020,44.69769817,-122.2453041,44.69769817075606_-122.24530406154425,489,469,425,647
1/3/2020,44.70820846,-122.1943696,44.70820845958026_-122.19436958493466,783,1043,1218,1621
1/3/2020,44.72572561,-122.171732,44.7257256076206_-122.17173203977484,677,919,1179,1467
1/3/2020,44.69985413,-122.2374887,44.69985412743795_-122.2374887185724,641,791,897,1146
1/3/2020,44.70901694,-122.1946391,44.70901694333597_-122.1946390795199,778,981,1135,1591
1/3/2020,44.71252037,-122.1779304,44.712520372944034_-122.17793041523528,490,647,500,512
1/3/2020,44.71548481,-122.2434176,44.71548481338163_-122.24341759944758,350,469,378,406
1/3/2020,44.72330016,-122.1784694,44.723300156353474_-122.17846940440576,199,296,417,684
1/3/2020,44.70578301,-122.2364107,44.70578300831314_-122.23641074023143,586,791,642,680
1/3/2020,44.72276117,-122.248538,44.722761167183_-122.24853799656708,1275,1497,1594,2343
1/3/2020,44.73839185,-122.1590658,44.73839185312668_-122.15906579426876,466,650,734,1010
1/3/2020,44.69230828,-122.2021849,44.69230827905135_-122.2021849279065,634,735,845,1131
1/3/2020,44.71575431,-122.1658032,44.71575430796687_-122.16580315889966,512,617,670,732
1/3/2020,44.6960812,-122.224553,44.69608120324465_-122.22455297848109,578,716,640,633
1/3/2020,44.69554221,-122.2275174,44.69554221407418_-122.22751741891868,510,509,472,664
1/3/2020,44.70039312,-122.2054189,44.70039311660842_-122.20541886292932,1178,1529,1808,2302
1/3/2020,44.72869005,-122.1687676,44.72869004805819_-122.16876759933726,547,798,1067,1330
1/3/2020,44.706322,-122.2415311,44.70632199748361_-122.24153113735092,725,965,1149,1614
1/3/2020,44.72734258,-122.1574488,44.727342575132006_-122.15744882675736,201,415,608,941
1/3/2020,44.7111729,-122.1879017,44.71117290001786_-122.187901714889,607,802,975,1272
1/3/2020,44.7362359,-122.1585268,44.73623589644479_-122.15852680509828,290,407,492,754
1/3/2020,44.69769817,-122.1992205,44.69769817075606_-122.1992204874689,388,373,366,478
1/3/2020,44.70659149,-122.1846678,44.706591492068846_-122.18466777986616,551,668,559,579
1/3/2020,44.71467633,-122.176044,44.71467632962592_-122.17604395313862,623,835,1057,1524
1/3/2020,44.72356965,-122.1817033,44.72356965093871_-122.18170333942858,314,515,714,1064
1/3/2020,44.69284727,-122.2056884,44.69284726822182_-122.20568835751456,530,662,583,538
1/3/2020,44.68934384,-122.2048799,44.68934383861375_-122.20487987375886,370,467,449,494
1/3/2020,44.7012016,-122.1992205,44.70120160036413_-122.1992204874689,504,605,531,532
1/3/2020,44.71683229,-122.1286129,44.71683228630781_-122.1286129061371,560,663,789,1170
1/3/2020,44.69715918,-122.2048799,44.69715918158559_-122.20487987375886,481,631,530,533
1/3/2020,44.70147109,-122.1946391,44.70147109494937_-122.1946390795199,524,605,517,555
1/3/2020,44.69257777,-122.2175461,44.692577773636586_-122.21754611926494,378,411,401,522
1/3/2020,44.69581171,-122.2126952,44.69581170865941_-122.2126952167307,399,583,499,474
1/3/2020,44.70847795,-122.1905967,44.7084779541655_-122.19059666074136,520,666,619,627
1/3/2020,44.71171189,-122.1838593,44.71171188918833_-122.18385929611046,506,686,567,478
1/3/2020,44.72653409,-122.17281,44.7265340913763_-122.1728100181158,331,508,710,1031
1/3/2020,44.69257777,-122.2143122,44.692577773636586_-122.21431218424212,376,425,383,512
1/3/2020,44.73488842,-122.1582573,44.73488842351861_-122.15825731051304,285,326,401,610
1/3/2020,44.71791026,-122.1577183,44.71791026464875_-122.1577183213426,610,714,854,1228
1/3/2020,44.72222218,-122.1515199,44.72222217801253_-122.15151994588216,592,748,992,1453
1/3/2020,44.71656279,-122.1682286,44.71656279172257_-122.16822861016678,642,914,1209,1662
1/3/2020,44.71844925,-122.1304994,44.71844925381922_-122.13049936823376,643,731,886,1231
1/3/2020,44.71817976,-122.2439566,44.71817975923399_-122.24395658861806,321,456,567,822
1/3/2020,44.71386785,-122.1825118,44.71386784587022_-122.18251182318429,497,711,624,424
1/3/2020,44.69500322,-122.2067663,44.69500322490371_-122.2067663358555,501,609,511,515
1/3/2020,44.71764077,-122.1887102,44.71764077006352_-122.18871019864471,380,555,773,1199
1/3/2020,44.68988283,-122.2126952,44.689882827784224_-122.2126952167307,266,296,347,549
1/3/2020,44.69715918,-122.2102698,44.69715918158559_-122.21026976546358,465,572,492,498
1/3/2020,44.69877615,-122.2431481,44.69877614909701_-122.24314810486234,457,474,466,655
1/3/2020,44.71386785,-122.2434176,44.71386784587022_-122.24341759944758,829,973,909,1083
1/3/2020,44.72464763,-122.1402012,44.72464762927965_-122.14020117330226,264,254,281,498
1/3/2020,44.69823716,-122.2291344,44.698237159926535_-122.22913438643008,641,748,666,676
1/3/2020,44.72653409,-122.1418181,44.7265340913763_-122.14181814081368,519,705,961,1352
1/3/2020,44.6963507,-122.2272479,44.696350697829885_-122.22724792433344,530,544,526,664
1/3/2020,44.71413734,-122.1825118,44.71413734045545_-122.18251182318429,485,695,613,420
1/3/2020,44.7259951,-122.1418181,44.72599510220583_-122.14181814081368,178,232,270,450
1/3/2020,44.71332886,-122.1895187,44.71332885669975_-122.18951868240042,550,688,857,1154
1/3/2020,44.72437813,-122.1404707,44.72437813469441_-122.14047066788748,193,204,236,453
1/3/2020,44.69527272,-122.200568,44.69527271948894_-122.20056796039508,395,449,426,575
1/3/2020,44.72303066,-122.149903,44.72303066176824_-122.14990297837076,302,459,652,958
1/3/2020,44.70551351,-122.197334,44.70551351372791_-122.19733402537226,740,932,1116,1537
1/3/2020,44.70093211,-122.1914051,44.7009321057789_-122.19140514449708,502,598,506,549
1/3/2020,44.6861099,-122.2016459,44.686109903590925_-122.20164593873602,335,421,436,660
1/3/2020,44.72788156,-122.1641862,44.72788156430248_-122.16418619138824,147,279,431,641
1/3/2020,44.70739998,-122.1841288,44.70739997582456_-122.1841287906957,536,663,563,583
1/3/2020,44.7111729,-122.1814338,44.71117290001786_-122.18143384484334,495,624,548,464
1/3/2020,44.72707308,-122.150981,44.72707308054677_-122.15098095671168,374,577,863,1200
1/3/2020,44.71656279,-122.2461125,44.71656279172257_-122.24611254529994,309,464,413,380
1/3/2020,44.71171189,-122.1771219,44.71171188918833_-122.17712193147956,531,630,511,542
1/3/2020,44.72006622,-122.1534064,44.72006622133064_-122.1534064079788,384,461,554,676
1/3/2020,44.70093211,-122.2326378,44.7009321057789_-122.23263781603816,662,776,639,746
1/3/2020,44.73300196,-122.1609523,44.73300196142196_-122.16095225636542,547,762,938,1204
1/3/2020,44.73758337,-122.1569098,44.737583369370974_-122.15690983758688,236,333,397,628
1/3/2020,44.72572561,-122.1757745,44.7257256076206_-122.1757744585534,315,505,681,1071
1/3/2020,44.7211442,-122.1563708,44.72114419967159_-122.1563708484164,618,748,943,1311
1/3/2020,44.6815285,-122.1949086,44.68152849564191_-122.19490857410511,600,734,820,1228
1/3/2020,44.71521532,-122.1889797,44.7152153187964_-122.18897969322994,420,537,732,1063
1/3/2020,44.71413734,-122.1711931,44.71413734045545_-122.17119305060436,512,607,533,525
1/3/2020,44.70901694,-122.1881712,44.70901694333597_-122.18817120947423,488,640,540,519
1/3/2020,44.69419474,-122.2528499,44.694194741148_-122.25284990993084,512,588,590,1022
1/3/2020,44.72033572,-122.1552929,44.72033571591588_-122.15529287007546,477,640,823,1182
1/3/2020,44.71090341,-122.1787389,44.710903405432624_-122.178738898991,540,663,553,558
1/3/2020,44.70470503,-122.2391057,44.7047050299722_-122.23910568608382,890,1094,1197,1591
1/3/2020,44.72518662,-122.1771219,44.72518661845013_-122.17712193147956,287,463,640,982
1/3/2020,44.7259951,-122.1415486,44.72599510220583_-122.14154864622844,280,341,408,552
1/3/2020,44.72141369,-122.1846678,44.72141369425682_-122.18466777986616,329,495,734,1040
1/3/2020,44.7211442,-122.1833203,44.72114419967159_-122.18332030694,261,459,665,942
1/3/2020,44.72330016,-122.1528674,44.723300156353474_-122.15286741880834,432,547,711,1085
1/3/2020,44.69284727,-122.2100003,44.69284726822182_-122.21000027087834,438,583,471,473
1/3/2020,44.73758337,-122.1571793,44.737583369370974_-122.1571793321721,491,704,843,1118
1/3/2020,44.70497452,-122.2339853,44.70497452455744_-122.23398528896432,1623,1753,1756,2232
1/3/2020,44.72518662,-122.1528674,44.72518661845013_-122.15286741880834,490,673,855,1237
1/3/2020,44.71710178,-122.1822423,44.717101780893046_-122.18224232859905,470,625,553,401
1/3/2020,44.71063391,-122.1825118,44.710633910847385_-122.18251182318429,518,630,509,488
1/3/2020,44.71144239,-122.1924831,44.7114423946031_-122.192483122838,781,912,1080,1485
1/3/2020,44.70039312,-122.2409921,44.70039311660842_-122.24099214818048,483,490,477,766
1/3/2020,44.69715918,-122.2277869,44.69715918158559_-122.2277869135039,646,733,633,661
1/3/2020,44.69581171,-122.249616,44.69581170865941_-122.249615974908,559,508,512,777
1/3/2020,44.70928644,-122.1779304,44.70928643792121_-122.17793041523528,503,635,536,570
1/3/2020,44.70174059,-122.2337158,44.7017405895346_-122.2337157943791,638,752,593,673
1/3/2020,44.6963507,-122.2302124,44.696350697829885_-122.23021236477103,451,523,499,653
1/3/2020,44.69688969,-122.2027239,44.69688968700036_-122.20272391707697,501,658,546,548
1/3/2020,44.71575431,-122.1622997,44.71575430796687_-122.1622997292916,524,713,663,504
1/3/2020,44.70389655,-122.2407227,44.70389654621649_-122.24072265359524,705,955,1224,1612
